id,job_title,company_name,location,industry,job_type,min_salary,max_salary,salary_midpoint,salary_bracket,experience_min,experience_max,experience_range,skill_count,skills,date_posted,source,anomaly_flag,dedup_hash,scraped_at
501,Mid AI Engineer,Softech Worldwide,Lahore,AI & Data Science,Full-time,227808.0,266517.0,247162.5,Senior,5,9,4,9,"Python, Machine Learning, Data Science, PostgreSQL, Linux, TensorFlow, DevOps, Selenium, R",2026-03-22,rozee.pk,0,aca7221abc80587b9e0f85edbf3e7707,2026-03-22 16:00:00
502,Junior Full Stack Developer,TRG Pakistan,Islamabad,Information Technology,Remote,83145.0,101603.0,92374.0,Junior,3,6,3,6,"Python, SQL, AWS, CI/CD, Power BI, Scikit-learn",2026-03-12,rozee.pk,0,eb3e86cf6c6aad92c05c22bc25b38449,2026-03-12 23:00:00
503,Mid Research Scientist,Hazen Technologies,Karachi,AI & Data Science,Remote,12000.0,22000.0,17000.0,Entry,7,9,2,12,"JavaScript, React, Machine Learning, AWS, Git, Data Science, TypeScript, REST API, PHP, Deep Learning, TensorFlow, Pandas",2026-03-23,rozee.pk,1,423fbfabb219d67195496bd6c2d0a1d2,2026-03-24 22:00:00
504,Mid Data Scientist,Creative Chaos,Islamabad,AI & Data Science,Full-time,,,,,2,6,4,9,"Python, SQL, Git, MySQL, TypeScript, REST API, FastAPI, NLP, DevOps",2026-03-13,rozee.pk,0,8e9cfe3373a9dc82c1f839e12f285510,2026-03-14 04:00:00
505,Senior DevOps Engineer,10Pearls,Lahore,Information Technology,Contract,,,,,3,5,2,8,"Python, JavaScript, AWS, Docker, Git, TensorFlow, Kubernetes, Flutter",2026-03-01,rozee.pk,0,40434a18934358d33b4349fd3c4af641,2026-03-01 13:00:00
506,Mid Research Scientist,StreamSend,Faisalabad,AI & Data Science,Remote,240007.0,271707.0,255857.0,Senior,6,8,2,11,"Python, React, Machine Learning, Node.js, Docker, Data Science, Linux, CI/CD, NLP, NumPy, GCP",2026-02-28,rozee.pk,0,da7494fc5f292773bfec4bcd3e3af57b,2026-02-28 07:00:00
507,Mid Backend Developer,ScientiaMobile,Lahore,Information Technology,Remote,174359.0,197457.0,185908.0,Mid,3,7,4,6,"React, Node.js, Git, FastAPI, NumPy, Azure",2026-03-23,rozee.pk,0,17d1174e572df375785327345e863f7f,2026-03-24 06:00:00
508,Junior IT Support Engineer,Avanza Solutions,Lahore,Information Technology,Full-time,48823.0,70050.0,59436.5,Entry,2,3,1,5,"Docker, TypeScript, MongoDB, Scikit-learn, R",2026-03-05,indeed.com.pk,0,2bb9920b5ffe66ab6d90fc94f59fb729,2026-03-06 21:00:00
509,Senior Systems Analyst,Hazen Technologies,Islamabad,Information Technology,Full-time,184077.0,200645.0,192361.0,Mid,4,8,4,2,"Generative AI, Terraform",2026-03-09,rozee.pk,0,fe4da1e46f8a7c78d0bd0c82d8ff0dc6,2026-03-10 16:00:00
510,Mid AI Engineer,NetSol Technologies,Peshawar,AI & Data Science,Remote,258843.0,295212.0,277027.5,Senior,4,8,4,11,"Python, JavaScript, Machine Learning, Docker, Data Science, Deep Learning, Kubernetes, DevOps, Flutter, Tableau, Scikit-learn",2026-02-25,rozee.pk,0,133046423bff6307da01d5759b6d46af,2026-02-25 03:00:00
511,Junior DevOps Engineer,Jazz Digital,Rawalpindi,Information Technology,Part-time,,,,,6,10,4,11,"Machine Learning, AWS, Node.js, Docker, Git, Django, TypeScript, CI/CD, Scikit-learn, Computer Vision, GraphQL",2026-03-18,indeed.com.pk,0,933fcb40c98f611e7f0cf31b12bd9a8b,2026-03-19 21:00:00
512,Senior Systems Analyst,HBL Systems,Multan,Information Technology,Part-time,,,,,5,6,1,9,"Python, SQL, PHP, TensorFlow, Kubernetes, DevOps, Pandas, NumPy, Spark",2026-03-14,rozee.pk,0,3ce95064ebd1b83adc894ae29a94ba45,2026-03-15 16:00:00
513,Junior Software Engineer,Xavor Corporation,Lahore,Information Technology,Full-time,88463.0,124794.0,106628.5,Junior,3,7,4,6,"Python, PostgreSQL, MongoDB, CI/CD, Flutter, Redis",2026-03-19,indeed.com.pk,0,015041360f9eda8fa80e8aeac10364f4,2026-03-19 04:00:00
514,Junior Game Developer,Creative Chaos,Islamabad,Game Development,Full-time,,,,,2,5,3,8,"SQL, JavaScript, React, Machine Learning, Node.js, Docker, Data Science, Linux",2026-01-27,rozee.pk,0,b5ebde17fa55fda148034e882d3e9b1a,2026-01-28 00:00:00
515,Senior Mobile App Developer,Hazen Technologies,Karachi,Information Technology,Full-time,,,,,1,4,3,2,"Python, SQL",2026-03-14,rozee.pk,0,ba1958e455db0c0bbef472bfea9b8082,2026-03-14 12:00:00
516,Mid Mobile App Developer,NETSOL ERP,Peshawar,Information Technology,Full-time,12000.0,22000.0,17000.0,Entry,2,5,3,3,"React, MongoDB, Pandas",2026-02-11,rozee.pk,1,d97c0d0827c1b31b8d3eee9a1dc67875,2026-02-11 19:00:00
517,Mid Mobile App Developer,DCode Tech,Karachi,Information Technology,Remote,129480.0,153738.0,141609.0,Mid,3,6,3,5,"Machine Learning, PostgreSQL, MongoDB, CI/CD, Terraform",2026-02-22,rozee.pk,0,1aea557712e11b8076071a2f36aeebbb,2026-02-23 12:00:00
518,Senior Backend Developer,Telenor Pakistan,Lahore,Information Technology,Full-time,,,,,2,4,2,4,"Python, Git, Deep Learning, FastAPI",2026-03-20,indeed.com.pk,0,b16628d3a32b66fae5929da2c6ef52ea,2026-03-21 03:00:00
519,Mid DevOps Engineer,Sigmoid Analytics,Karachi,Information Technology,Remote,198403.0,222939.0,210671.0,Senior,6,10,4,7,"Python, JavaScript, AWS, Docker, REST API, Linux, NLP",2026-03-25,rozee.pk,0,88b29e6a135eb8b61f988c643d4250cf,2026-03-26 22:00:00
520,Mid Systems Analyst,Ufone Tech,Lahore,Information Technology,Full-time,155503.0,181622.0,168562.5,Mid,6,10,4,4,"Machine Learning, CI/CD, FastAPI, Scikit-learn",2026-03-24,indeed.com.pk,0,eb2b5ee1aa5f3bd352afb377c924359d,2026-03-24 16:00:00
521,Junior Cloud Engineer,CarFirst,Islamabad,Information Technology,Full-time,,,,,7,8,1,12,"Python, SQL, JavaScript, AWS, Node.js, Git, MySQL, Django, Kubernetes, NLP, DevOps, Selenium",2026-02-02,indeed.com.pk,0,a1cf35290bff70f208fa3a732de489d3,2026-02-02 19:00:00
522,Mid Backend Developer,Habib Metro,Faisalabad,Information Technology,Full-time,155386.0,181086.0,168236.0,Mid,2,6,4,10,"SQL, JavaScript, Machine Learning, Git, PHP, MongoDB, FastAPI, Pandas, Tableau, XGBoost",2026-03-29,rozee.pk,0,152f309667ce28907eb5611f3b5edd2e,2026-03-30 20:00:00
523,Senior NLP Engineer,Folio3 Software,Karachi,AI & Data Science,Full-time,,,,,2,3,1,10,"Python, Machine Learning, AWS, Git, TypeScript, Deep Learning, MongoDB, NLP, NumPy, Spark",2026-02-08,rozee.pk,0,d15f217d43ee4482509b71366c1bb8a2,2026-02-09 23:00:00
524,Junior DevOps Engineer,Daraz Pakistan,Multiple,Information Technology,Full-time,,,,,5,8,3,7,"JavaScript, AWS, Docker, Data Science, REST API, Linux, Excel",2026-01-21,rozee.pk,0,3d48d71965ddb4083a99eae33bdb6afc,2026-01-22 12:00:00
525,Junior Backend Developer,Bykea Tech,Islamabad,Information Technology,Full-time,114518.0,125433.0,119975.5,Junior,4,8,4,7,"SQL, JavaScript, MySQL, PHP, Selenium, Computer Vision, Terraform",2026-02-13,rozee.pk,0,720eef35e4a272358e70b31aeb91be87,2026-02-13 01:00:00
526,Senior Blockchain Developer,Jazz Digital,Lahore,Information Technology,Full-time,273792.0,306411.0,290101.5,Senior,3,7,4,8,"Python, SQL, MySQL, TypeScript, PHP, Linux, Deep Learning, Tableau",2026-01-07,rozee.pk,0,10c61c56fc5395dc6fbb9ef17e41b410,2026-01-08 06:00:00
527,Mid Penetration Tester,Techwards,Peshawar,Cybersecurity,Remote,,,,,3,6,3,5,"Python, SQL, React, Vue, FastAPI",2026-02-18,rozee.pk,0,246c7f723310f026f2da1bcebab2efd8,2026-02-18 22:00:00
528,Mid React Developer,MCB Tech,Islamabad,Information Technology,Full-time,8000.0,18000.0,13000.0,Entry,5,9,4,10,"Python, SQL, JavaScript, React, AWS, Docker, Data Science, TypeScript, Deep Learning, DevOps",2026-03-12,rozee.pk,1,5295f5d7dc9f95cb052b980705504af3,2026-03-13 01:00:00
529,Senior Quality Assurance Engineer,Haier Pakistan,Peshawar,Information Technology,Full-time,,,,,2,5,3,4,"Python, PostgreSQL, Deep Learning, Pandas",2026-03-28,rozee.pk,0,62492c4e006aba8840c88030f244c497,2026-03-28 20:00:00
530,Mid Frontend Developer,Haier Pakistan,Karachi,Information Technology,Remote,,,,,3,5,2,8,"SQL, JavaScript, Machine Learning, TypeScript, PostgreSQL, Deep Learning, GCP, Selenium",2026-02-15,indeed.com.pk,0,355e6115adbb338e79e971468c2fe141,2026-02-16 01:00:00
531,Junior Network Engineer,TRG Pakistan,Faisalabad,Telecommunications,Full-time,,,,,4,7,3,3,"Machine Learning, Git, Power BI",2026-03-03,rozee.pk,0,b64900d0c9cb450cf9ef8903ebb15b7b,2026-03-03 03:00:00
532,Junior Full Stack Developer,Habib Metro,Islamabad,Information Technology,Full-time,,,,,5,9,4,9,"Python, SQL, Node.js, Data Science, Kubernetes, FastAPI, NLP, Excel, Terraform",2026-03-24,rozee.pk,0,1e53222e693651d27016942454f14dce,2026-03-24 17:00:00
533,Junior React Developer,NETSOL ERP,Karachi,Information Technology,Full-time,,,,,4,8,4,7,"Python, JavaScript, TypeScript, MongoDB, FastAPI, Flutter, Azure",2026-02-20,rozee.pk,0,1e466bdc79c32e42061f75d8a1d844ce,2026-02-21 22:00:00
534,Junior IT Support Engineer,PureVPN Tech,Karachi,Information Technology,Full-time,25363.0,61739.0,43551.0,Entry,2,3,1,10,"JavaScript, Machine Learning, Node.js, Django, REST API, FastAPI, NLP, NumPy, Spark, LLM",2026-03-30,rozee.pk,0,4d20fa41b41d533d8f4f8650e39c2f8a,2026-03-31 22:00:00
535,Junior NLP Engineer,Daraz Pakistan,Islamabad,AI & Data Science,Full-time,150869.0,163259.0,157064.0,Mid,6,9,3,12,"Python, React, Machine Learning, Git, Django, Data Science, REST API, MongoDB, CI/CD, NLP, Power BI, Scikit-learn",2026-02-23,indeed.com.pk,0,ee1d8906a362aeca272677ee057d62d9,2026-02-23 12:00:00
536,Senior Backend Developer,NETSOL ERP,Rawalpindi,Information Technology,Full-time,204591.0,226168.0,215379.5,Senior,2,4,2,4,"Python, Node.js, PostgreSQL, Selenium",2026-01-22,rozee.pk,0,f532e810fca51ef482698cd677aaba55,2026-01-23 04:00:00
537,Mid Data Scientist,Contour Software,Islamabad,AI & Data Science,Full-time,,,,,3,5,2,12,"Python, Machine Learning, AWS, Node.js, Docker, Data Science, REST API, PostgreSQL, Linux, Deep Learning, TensorFlow, Kubernetes",2026-03-15,rozee.pk,0,8aa76cf3b5f0a31afd36cd32b657bd25,2026-03-16 06:00:00
538,Mid Database Administrator,Confiz,Karachi,Information Technology,Full-time,163682.0,188909.0,176295.5,Mid,3,7,4,7,"Python, SQL, Machine Learning, Git, TypeScript, MongoDB, DevOps",2026-02-19,rozee.pk,0,ba5f194bcdc9b8210e17a4954f86e69b,2026-02-19 06:00:00
539,Senior IT Project Manager,Daraz Pakistan,Lahore,Information Technology,Part-time,,,,,11,15,4,6,"Python, Machine Learning, Docker, Power BI, Scikit-learn, PyTorch",2026-02-26,rozee.pk,0,3aca1889bf8ec57e8413a8a34454168b,2026-02-26 01:00:00
540,Junior Data Analyst,Habib Metro,Multan,Information Technology,Full-time,,,,,4,8,4,6,"Python, JavaScript, Data Science, Linux, Deep Learning, Scikit-learn",2026-01-26,indeed.com.pk,0,cbf915ef2a702298273f04c9118e8aef,2026-01-26 02:00:00
541,Senior Cybersecurity Analyst,Arbisoft,Lahore,Cybersecurity,Contract,230724.0,265883.0,248303.5,Senior,2,6,4,9,"Python, SQL, Node.js, Git, Django, TypeScript, Vue, LLM, Generative AI",2026-03-26,rozee.pk,0,a592bb2c1d2e34b3a1fde314e75b8aaf,2026-03-27 18:00:00
542,Senior Research Scientist,HBL Systems,Islamabad,AI & Data Science,Full-time,,,,,8,11,3,6,"Python, SQL, React, AWS, Data Science, Deep Learning",2026-03-25,indeed.com.pk,0,987fcce2cc845b4a9717e1ca864062cb,2026-03-26 19:00:00
543,Junior Network Engineer,NETSOL ERP,Karachi,Telecommunications,Contract,102434.0,120929.0,111681.5,Junior,3,6,3,6,"React, TypeScript, PostgreSQL, Linux, PyTorch, Generative AI",2026-01-19,rozee.pk,0,edb67047f1f620200df99af816a91f9a,2026-01-19 15:00:00
544,Senior Full Stack Developer,Infolinks,Islamabad,Information Technology,Full-time,216415.0,238230.0,227322.5,Senior,5,7,2,3,"SQL, React, Node.js",2026-03-23,rozee.pk,0,07f4d80b300dab14ffcccf4910ce9f12,2026-03-23 18:00:00
545,Junior Software Engineer,Noogata,Lahore,Information Technology,Part-time,,,,,3,7,4,6,"Python, Machine Learning, AWS, MySQL, Django, CI/CD",2026-03-13,rozee.pk,0,d9552d74ec435493973a22a3991f85b9,2026-03-13 23:00:00
546,Junior Machine Learning Engineer,VentureDive,Lahore,AI & Data Science,Full-time,181329.0,197676.0,189502.5,Mid,2,5,3,7,"Python, Machine Learning, Data Science, Linux, Scikit-learn, R, BERT",2026-03-03,rozee.pk,0,50f1af1dc688e8f5ca4f359facb385c5,2026-03-04 07:00:00
547,Junior Full Stack Developer,VentureDive,Lahore,Information Technology,Remote,,,,,2,5,3,12,"JavaScript, Machine Learning, AWS, Node.js, REST API, Linux, Deep Learning, MongoDB, CI/CD, FastAPI, Pandas, Kotlin",2026-03-27,rozee.pk,0,59a4ea6b0bb082b34a3a5d9609d94a38,2026-03-28 02:00:00
548,Senior NLP Engineer,Xavor Corporation,Lahore,AI & Data Science,Full-time,264072.0,277492.0,270782.0,Senior,5,8,3,9,"Python, JavaScript, React, AWS, MySQL, Data Science, REST API, Deep Learning, CI/CD",2026-03-06,rozee.pk,0,27332de0de47b0f7206b47928293ac2a,2026-03-06 16:00:00
549,Senior Software Architect,Techwards,Karachi,Information Technology,Contract,,,,,6,7,1,5,"Python, React, REST API, PHP, GraphQL",2026-03-05,rozee.pk,0,461a990087a54bf11abc19ae949875e1,2026-03-05 10:00:00
550,Mid IT Support Engineer,Systems Limited,Lahore,Information Technology,Remote,60298.0,98985.0,79641.5,Junior,2,3,1,8,"JavaScript, Machine Learning, Node.js, PHP, DevOps, Pandas, NumPy, Scikit-learn",2026-03-23,rozee.pk,0,5ee671d428a507cdb11df58d3efefaf1,2026-03-24 21:00:00
551,Mid Frontend Developer,Techwards,Lahore,Information Technology,Full-time,,,,,4,7,3,7,"Python, Machine Learning, AWS, REST API, PHP, Tableau, R",2026-03-02,rozee.pk,0,09e3ae8a2bf405580f9b7ceeb66bdb83,2026-03-03 18:00:00
552,Mid IT Support Engineer,StreamSend,Karachi,Information Technology,Full-time,,,,,0,1,1,2,"Deep Learning, Flutter",2026-02-06,rozee.pk,0,a233806e4f77533d7cb06c0d0fbf4d67,2026-02-06 18:00:00
553,Junior Python Developer,Engro Polymers IT,Karachi,Information Technology,Full-time,,,,,2,3,1,8,"Python, SQL, JavaScript, React, Django, Data Science, PHP, Kubernetes",2026-03-02,rozee.pk,0,c560857c1ea5f7314f21509e11cfdc38,2026-03-03 22:00:00
554,Senior Penetration Tester,Devsinc,Karachi,Cybersecurity,Full-time,255720.0,288084.0,271902.0,Senior,3,6,3,7,"Python, SQL, Machine Learning, Docker, CI/CD, NumPy, GCP",2026-01-25,rozee.pk,0,a567bc82fc68e993b8e1e418b9856ff2,2026-01-26 13:00:00
555,Senior Python Developer,VentureDive,Lahore,Information Technology,Full-time,800000.0,900000.0,850000.0,Senior,3,6,3,12,"Python, SQL, JavaScript, AWS, Node.js, Git, MySQL, Django, Data Science, TypeScript, Linux, Deep Learning",2026-03-09,indeed.com.pk,1,36ed82c787d58e026424c4932ab0d713,2026-03-09 07:00:00
556,Senior IT Project Manager,Softech Worldwide,Lahore,Information Technology,Full-time,800000.0,900000.0,850000.0,Senior,12,16,4,8,"SQL, JavaScript, Django, TypeScript, PostgreSQL, NLP, Flutter, Pandas",2026-02-02,indeed.com.pk,1,af0829635053d252449d6b261e31df42,2026-02-02 08:00:00
557,Junior IT Support Engineer,Emumba,Lahore,Information Technology,Full-time,34163.0,54486.0,44324.5,Entry,2,5,3,5,"React, Git, PHP, Selenium, Kotlin",2026-02-22,rozee.pk,0,ef335dd022e6f43f5ca8ff233b727b46,2026-02-23 00:00:00
558,Junior Backend Developer,Noogata,Lahore,Information Technology,Full-time,100850.0,131629.0,116239.5,Junior,5,7,2,3,"Python, REST API, Pandas",2026-02-21,indeed.com.pk,0,fff7c0eb12b6623291cc4773a0f6121a,2026-02-21 15:00:00
559,Junior IT Support Engineer,Tag Innovation,Karachi,Information Technology,Full-time,,,,,2,5,3,12,"Python, SQL, JavaScript, Machine Learning, AWS, Data Science, PostgreSQL, Linux, Deep Learning, Vue, FastAPI, NumPy",2026-03-07,rozee.pk,0,8e4115250be0b580a30dfe8378c0333c,2026-03-07 04:00:00
560,Mid Systems Analyst,Meezan Bank IT,Karachi,Information Technology,Full-time,128505.0,153509.0,141007.0,Mid,5,9,4,4,"Python, React, Machine Learning, Kubernetes",2026-03-09,indeed.com.pk,0,496ebf9172f0e643be501ed1a5d2cf9f,2026-03-09 17:00:00
561,Mid NLP Engineer,Habib Metro,Karachi,AI & Data Science,Full-time,234205.0,247053.0,240629.0,Senior,6,10,4,3,"Machine Learning, Data Science, Flutter",2026-03-23,rozee.pk,0,9f303ed72e58170582940ec5edbe4296,2026-03-23 06:00:00
562,Senior Data Engineer,Confiz,Peshawar,AI & Data Science,Full-time,310120.0,323259.0,316689.5,Senior,5,7,2,12,"Python, SQL, React, Machine Learning, AWS, Node.js, Docker, Data Science, TypeScript, Deep Learning, Vue, NumPy",2026-03-08,indeed.com.pk,0,5dec41556a8b7173315b00b1b2b1d6a6,2026-03-09 09:00:00
563,Mid Data Engineer,Retailo Technologies,Lahore,AI & Data Science,Contract,159750.0,184015.0,171882.5,Mid,5,8,3,10,"Python, JavaScript, Machine Learning, AWS, Git, MySQL, Data Science, PostgreSQL, CI/CD, Flutter",2026-03-04,rozee.pk,0,22c1b37378eac06d52e7aff88373dba0,2026-03-05 20:00:00
564,Junior Software Engineer,Creative Chaos,Islamabad,Information Technology,Full-time,1200000.0,1300000.0,1250000.0,Senior,2,6,4,12,"JavaScript, Machine Learning, AWS, Node.js, MySQL, TypeScript, REST API, PostgreSQL, Kubernetes, Vue, NLP, Pandas",2026-02-16,rozee.pk,1,d593ae950941500a38e933aedef731a6,2026-02-16 15:00:00
565,Mid Cloud Engineer,VentureDive,Islamabad,Information Technology,Full-time,184910.0,209805.0,197357.5,Mid,5,7,2,8,"SQL, AWS, Git, Django, Data Science, Deep Learning, Vue, NLP",2026-02-09,rozee.pk,0,20d0d54602fd865938bd4b4d74a6b2b1,2026-02-09 06:00:00
566,Senior DevOps Engineer,Creative Chaos,Multiple,Information Technology,Full-time,266646.0,303546.0,285096.0,Senior,2,5,3,7,"AWS, Docker, Django, Data Science, TypeScript, REST API, Kubernetes",2026-02-22,rozee.pk,0,16617dc06f5f727fa7170da9ccd3bc02,2026-02-22 22:00:00
567,Mid IT Support Engineer,UBL Payments,Faisalabad,Information Technology,Full-time,64733.0,93585.0,79159.0,Junior,0,2,2,6,"SQL, Docker, PHP, Linux, NumPy, Scikit-learn",2026-03-11,rozee.pk,0,1b1d13254782b3635e3e64cfc67a38fd,2026-03-12 00:00:00
568,Junior Frontend Developer,ZoodMall,Lahore,Information Technology,Full-time,,,,,1,4,3,8,"Python, SQL, JavaScript, Machine Learning, Data Science, MongoDB, CI/CD, Redis",2026-03-07,rozee.pk,0,5e3a8e55207176cba4bb4ac71519dd23,2026-03-07 15:00:00
569,Senior Research Scientist,HBL Systems,Karachi,AI & Data Science,Full-time,312281.0,337535.0,324908.0,Senior,3,6,3,9,"Python, SQL, Machine Learning, Node.js, Data Science, CI/CD, Computer Vision, R, BERT",2026-03-20,indeed.com.pk,0,af4b8dfa759ec1d129f1951176191f93,2026-03-20 13:00:00
570,Mid Data Scientist,Telenor Pakistan,Lahore,AI & Data Science,Contract,172427.0,200708.0,186567.5,Mid,5,7,2,12,"Python, Node.js, Docker, Data Science, REST API, PHP, Deep Learning, FastAPI, NLP, DevOps, Flutter, NumPy",2026-03-28,indeed.com.pk,0,ea926a6c7c75c2879df27b2ee63e727b,2026-03-29 21:00:00
571,Senior Data Engineer,Daraz Pakistan,Karachi,AI & Data Science,Full-time,276749.0,305583.0,291166.0,Senior,5,9,4,7,"Python, React, Machine Learning, AWS, Git, Deep Learning, CI/CD",2026-02-20,rozee.pk,0,103c048b622a9bbabbdcfaa826368a0d,2026-02-21 14:00:00
572,Junior Cybersecurity Analyst,PTCL,Karachi,Cybersecurity,Internship,,,,,4,8,4,4,"Python, SQL, JavaScript, Vue",2026-03-13,rozee.pk,0,ba248774d58d91ff2f70e14c5c6cfcf7,2026-03-13 04:00:00
573,Junior Full Stack Developer,10Pearls,Rawalpindi,Information Technology,Remote,94621.0,106549.0,100585.0,Junior,5,6,1,6,"SQL, Machine Learning, Data Science, FastAPI, NLP, Flutter",2026-03-25,rozee.pk,0,b5ab25e50747839966bbb433d992122e,2026-03-27 00:00:00
574,Senior Game Developer,Meezan Bank IT,Lahore,Game Development,Full-time,208005.0,226190.0,217097.5,Senior,1,4,3,5,"Node.js, MySQL, Django, TypeScript, NumPy",2026-03-21,rozee.pk,0,ea1c4cb6abf85d2e4e3c73c9028e40d6,2026-03-21 14:00:00
575,Senior Mobile App Developer,Hazen Technologies,Islamabad,Information Technology,Full-time,167645.0,202113.0,184879.0,Mid,3,6,3,7,"SQL, JavaScript, Git, Django, PostgreSQL, Pandas, Azure",2026-02-14,indeed.com.pk,0,e761c8eb50544308b26388a23ab1398e,2026-02-15 14:00:00
576,Senior Cybersecurity Analyst,Foodpanda Tech,Karachi,Cybersecurity,Full-time,268136.0,302683.0,285409.5,Senior,6,7,1,7,"SQL, Machine Learning, Node.js, Django, Data Science, LLM, Keras",2026-03-26,rozee.pk,0,0bbda465c0b90098d5193cba391f09bb,2026-03-27 04:00:00
577,Senior Python Developer,Habib Metro,Lahore,Information Technology,Full-time,196688.0,225936.0,211312.0,Senior,1,5,4,7,"Python, React, Git, MongoDB, Kubernetes, NLP, Computer Vision",2026-03-25,rozee.pk,0,9600d39d177b94a7a604a5e90690b3f5,2026-03-25 12:00:00
578,Mid Full Stack Developer,Airlift Technologies,Faisalabad,Information Technology,Contract,180311.0,192518.0,186414.5,Mid,5,9,4,4,"Python, SQL, Kubernetes, Tableau",2026-02-27,rozee.pk,0,e30e69b224dc4835abe6ed80961ad6dc,2026-02-27 23:00:00
579,Mid DevOps Engineer,Systems Limited,Lahore,Information Technology,Remote,196119.0,217532.0,206825.5,Senior,5,7,2,9,"Python, AWS, Docker, MySQL, Data Science, REST API, Linux, MongoDB, Kubernetes",2026-02-17,rozee.pk,0,e837909e7c1fe819b33011b7fb0c6d6f,2026-02-17 07:00:00
580,Senior Machine Learning Engineer,ScientiaMobile,Multan,AI & Data Science,Full-time,304877.0,341403.0,323140.0,Senior,6,7,1,6,"Python, Machine Learning, MySQL, Data Science, Deep Learning, NLP",2026-03-17,rozee.pk,0,139ccde6c6c871b2bdba122d1f322bd9,2026-03-18 16:00:00
581,Senior Cybersecurity Analyst,Retailo Technologies,Islamabad,Cybersecurity,Full-time,1200000.0,1300000.0,1250000.0,Senior,6,8,2,10,"Python, SQL, Machine Learning, Git, Django, PHP, Deep Learning, Kubernetes, Flutter, Terraform",2026-03-19,rozee.pk,1,9dc5a98406f9e812b38f6bde43c7e357,2026-03-19 06:00:00
